Date,Site,Phylum,Class,Order,ScientificName,Comment1,Comment2,Dyntaxa ID,Density(n/l),Biovol.(µm³/l),Freshweight(mg/l),Analysis method,Analysis laboratory,Mesured length (µm)
180814,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Trichocerca capucina,,,257309,5,3539852.4,0.0035,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,284
180822,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,5,295363202.9,0.2954,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
180822,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Chydorus sphaericus,,,242094,17.5,157360522.5,0.1574,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
180822,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Cladocera,spp,embryo,3000194,2.5,4236374.9,0.0042,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
180822,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Daphnia cucullata,,juvenil,233772,2.5,36426046.9,0.0364,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,602
180822,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Daphnia galeata,,,242088,5,869229552.7,0.8692,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1247
180822,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,,1009426,2.5,112192224.4,0.1122,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,946
180822,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,32.5,1615443142,1.6154,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,903
180822,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,juvenil,242093,2.5,33824186.4,0.0338,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,559
180822,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,20,726379784.9,0.7264,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
180822,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,27.5,26908968.3,0.0269,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,189
180822,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,17.5,100784114.5,0.1008,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,516
180822,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,45,12558422.4,0.0126,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,107.5
180822,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,10,359681194.2,0.3597,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
180822,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Mesocyclops leuckarti,,male,239249,2.5,48473350.5,0.0485,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,688
180822,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Mesocyclops leuckarti ,, ,239249,5,149867164.3,0.1499,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
180822,Erken bojen 0-8,Rotifera,Monogononta,Flosculariacea,Conochilus hippocrepis,,,257345,190,30549923,0.0305,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
180822,Erken bojen 0-8,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,22.5,3597243.4,0.0036,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
180822,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Ascomorpha ecaudis,,,257157,10,3330381.4,0.0033,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,86
180822,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Ascomorpha ovalis,,,257159,40,12697416.9,0.0127,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,90.5
180822,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Asplanchna priodonta,,,257099,5,457927446.4,0.4579,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,946
180822,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,130,11327396.3,0.0113,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,100.3
180822,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Polyarthra vulgaris,,,257296,27.5,13135636.3,0.0131,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,99.3
180822,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Euchlanis dilatata,,,247383,2.5,3746679.1,0.0037,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
180822,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Kellicottia longispina,,,233703,2.5,135538.8,0.0001,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,112
180822,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Keratella quadrata,,,233764,15,16197240,0.0162,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,146
180822,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Polyarthra major,,,257294,17.5,22261960,0.0223,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
180822,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Trichocerca birostris/similis,,,257328,12.5,3043993.8,0.003,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
180822,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Trichocerca,spp,,1013012,5,849486.7,0.0008,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,120
180828,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,12.5,1781754064,1.7818,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
180828,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,juvenil,233671,5,48945653.6,0.0489,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
180828,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Chydorus sphaericus,,,242094,67.5,521725065.6,0.5217,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,243.7
180828,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Cladocera,spp,embryo,3000194,2.5,4236374.9,0.0042,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
180828,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Daphnia cucullata,,,233772,2.5,302232114.6,0.3022,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
180828,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Daphnia cucullata,,juvenil,233772,2.5,36426046.9,0.0364,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,602
180828,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,22.5,1118383713,1.1184,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,903
180828,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,juvenil,242093,10,135296745.5,0.1353,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,559
180828,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,35,1271164624,1.2712,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
180828,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,32.5,31801507.9,0.0318,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,189
180828,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,7.5,43193191.9,0.0432,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,516
180828,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,20,5581521.1,0.0056,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,107.5
180828,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,12.5,449601492.8,0.4496,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
180828,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,,copepodit C5,1011373,2.5,57240930.8,0.0572,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,946
180828,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,7.5,156111629.4,0.1561,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
180828,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Mesocyclops leuckarti ,, ,239249,2.5,74933582.1,0.0749,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
180828,Erken bojen 0-8,Rotifera,Monogononta,Flosculariacea,Conochilus hippocrepis,,,257345,60,8471061.1,0.0085,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
180828,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Ascomorpha ovalis,,,257159,32.5,10316651.2,0.0103,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,90.5
180828,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,115,10020389,0.01,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,100.3
180828,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,5,2261475,0.0023,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
180828,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Polyarthra vulgaris,,,257296,12.5,5970743.8,0.006,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,99.3
180828,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Euchlanis dilatata,,,247383,2.5,3746679.1,0.0037,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
180828,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Kellicottia longispina,,,233703,2.5,135538.8,0.0001,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,112
180828,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Keratella quadrata,,,233764,7.5,8098620,0.0081,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,146
180828,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Polyarthra major,,,257294,7.5,9540840,0.0095,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
180828,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Trichocerca birostris/similis,,,257328,7.5,1826396.3,0.0018,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
180828,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Trichocerca,spp,,1013012,2.5,424743.3,0.0004,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,120
180828,Erken bojen 0-8,,,,Oid.rotatoria,,,,7.5,390405.7,0.0004,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,86
180904,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,4,570161300.5,0.5702,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
180904,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Ceriodaphnia,spp,,1009439,1.3,49733696,0.0497,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,602
180904,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Chydorus sphaericus,,,242094,13.3,103056803.1,0.1031,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,243.7
180904,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Cladocera,spp,,3000194,2.7,39964577.1,0.04,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,430
180904,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Daphnia cucullata,,,233772,1.3,161190461.1,0.1612,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
180904,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Daphnia galeata,,juvenil,242088,1.3,46236795.5,0.0462,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,731
180904,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,juvenil,1009426,1.3,2997343.3,0.003,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
180904,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,13.3,662745904.2,0.6627,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,903
180904,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,juvenil,242093,1.3,18039566.1,0.018,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,559
180904,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,4,145275957,0.1453,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
180904,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,8,12190250.8,0.0122,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,215
180904,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,10.7,61430317.4,0.0614,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,516
180904,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,9.3,1420530.5,0.0014,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,107.5
180904,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,2.7,95914985.1,0.0959,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
180904,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Mesocyclops leuckarti ,, ,239249,1.3,39964577.1,0.04,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
180904,Erken bojen 0-10,Rotifera,Monogononta,Flosculariacea,Conochilus hippocrepis,,,257345,1.3,188245.8,0.0002,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
180904,Erken bojen 0-10,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,1.3,213170,0.0002,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
180904,Erken bojen 0-10,Rotifera,Monogononta,Collothecacea,Collotheca mutabilis,,,257374,2.7,111371.6,0.0001,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,69
180904,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Ascomorpha ovalis,,,257159,1.3,423247.2,0.0004,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,90.5
180904,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,52,4530958.5,0.0045,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,100.3
180904,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,10.7,4824480,0.0048,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
180904,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Polyarthra vulgaris,,,257296,37.3,17832621.3,0.0178,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,99.3
180904,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Kellicottia longispina,,,233703,2.7,144574.7,0.0001,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,112
180904,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Keratella quadrata,,,233764,1.3,1439754.7,0.0014,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,146
180904,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Polyarthra major,,,257294,5.3,6784597.3,0.0068,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
180904,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Trichocerca birostris/similis,,,257328,10.7,2597541.4,0.0026,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
180904,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Trichocerca,spp,,1013012,1.3,226529.8,0.0002,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,120
180911,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,5.6,791890695.1,0.79189,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
180911,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,juvenil,233671,1.1,10876811.9,0.01088,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
180911,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Chydorus sphaericus,,,242094,7.8,60116468.5,0.06012,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,243.7
180911,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Daphnia galeata,,,242088,1.1,193162122.8,0.19316,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1247
180911,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,juvenil,1009426,2.2,4995572.1,0.005,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
180911,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,5.6,276144126.7,0.27614,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,903
180911,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,juvenil,242093,1.1,15032971.7,0.01503,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,559
180911,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,3.3,121063297.5,0.12106,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
180911,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,11.1,15690277.3,0.01569,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,215
180911,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,12.2,70388905.3,0.07039,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,516
180911,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,12.2,1860218.5,0.00186,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,107.5
180911,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,1.1,23127648.8,0.02313,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
180911,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Mesocyclops leuckarti ,, ,239249,3.3,99911442.8,0.09991,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
180911,Erken bojen 0-10,Rotifera,Monogononta,Flosculariacea,Conochilus hippocrepis,,,257345,50,7059217.6,0.00706,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
180911,Erken bojen 0-10,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,2.2,355283.3,0.00036,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
180911,Erken bojen 0-10,Rotifera,Monogononta,Collothecacea,Collotheca mutabilis,,,257374,2.2,92809.6,0.00009,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,69
180911,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Ascomorpha ovalis,,,257159,1.1,352706,0.00035,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,90.5
180911,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Asplanchna priodonta,,,257099,4.4,407046619,0.40705,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,946
180911,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,10,871338.2,0.00087,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,100.3
180911,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,3.3,1507650,0.00151,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
180911,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Polyarthra vulgaris,,,257296,40,19106380,0.01911,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,99.3
180911,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Kellicottia longispina,,,233703,2.2,120478.9,0.00012,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,112
180911,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Polyarthra major,,,257294,4.4,5653831.1,0.00565,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
180925,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,13.3,1900537668,1.90054,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
180925,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,juvenil,233671,12.2,119644930.9,0.11964,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
180925,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Bosmina longirostris,,juvenil,242091,2.2,19066420.1,0.01907,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
180925,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Ceriodaphnia,spp,,1009439,4.4,165778986.6,0.16578,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,602
180925,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Chydorus sphaericus,,,242094,4.4,34352267.7,0.03435,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,243.7
180925,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Daphnia cucullata,,juvenil,233772,1.1,16189354.2,0.01619,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,602
180925,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Daphnia galeata,,,242088,4.4,772648491.3,0.77265,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1247
180925,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Daphnia galeata,,juvenil,242088,1.1,38530662.9,0.03853,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,731
180925,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,juvenil,1009426,1.1,2497786.1,0.0025,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
180925,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,3.3,165686476,0.16569,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,903
180925,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,juvenil,242093,3.3,45098915.2,0.0451,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,559
180925,Erken bojen 0-20,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,6.7,242126595,0.24213,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
180925,Erken bojen 0-20,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,8.9,51191931.1,0.05119,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,516
180925,Erken bojen 0-20,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,4.4,676443.1,0.00068,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,107.5
